,artistID,artists,city,date,dateAccessed,id,platform,price,title,venueName
0,K8vZ9173Anf,"['Ludacris', 'Migos', 'Lil Yachty', 'Lil Baby']",Atlanta,2019-01-31,2019-1-5,TM:vvG1zZ4pC1Y-mM,TM,"{'minPrice': 75.0, 'maxPrice': 600.0, 'currency': 'USD'}","Bud Light Super Bowl Music Fest EA SPORTS BOWL Ludacris, Migos & more",State Farm Arena
1,K8vZ917CCCf,"['Rick Ross', 'Pusha T']",Reading,2019-02-23,2019-1-5,TM:vv1AeZA4AGkel34rt,TM,"{'minPrice': 30.0, 'maxPrice': 59.75, 'currency': 'USD'}",Rick Ross & Pusha T,The Santander Arena 
2,K8vZ9173FFf,"['X Games Aspen - Musical Performances', 'The Chainsmokers', 'Lil Wayne', 'Kygo']",Aspen,2019-01-25,2019-1-5,TM:G5vzZ4pJp--D7,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",X Games Aspen 2019,Base of Buttermilk Mountain
3,K8vZ9173FFf,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdS4TSu,TM,"{'minPrice': 2250.0, 'maxPrice': 2250.0, 'currency': 'MXN'}",Abono General Electric Daisy Carnival 2019,Autodromo Hnos. Rodriguez
4,K8vZ9173FFf,"['Electric Daisy Carnival', 'Alex Di Stefano', 'Alison Wonderland', 'B.traits']",México,2019-02-24,2019-1-5,TM:1AfZAf9GkeR_uju,TM,"{'minPrice': 1450.0, 'maxPrice': 1450.0, 'currency': 'MXN'}",General Domingo Electric Daisy Carnival,Autodromo Hnos. Rodriguez
5,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland']", Minneapolis,2019-02-01,2019-1-5,TM:vv1AkZA4YGkezmQAY,TM,"{'minPrice': 42.5, 'maxPrice': 57.5, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,Armory
6,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland', 'Diablo']",Dallas,2019-02-07,2019-1-5,TM:vvG1YZ4pUy_30h,TM,"{'minPrice': 35.0, 'maxPrice': 50.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,South Side Ballroom
7,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland']",Houston,2019-02-08,2019-1-5,TM:G5dIZ49uWfoaU,TM,"{'minPrice': 40.0, 'maxPrice': 40.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,Revention Music Center
8,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland']",Columbus,2019-02-15,2019-1-5,TM:vv17fZ4pGkT2Yk_Z,TM,"{'minPrice': 45.0, 'maxPrice': 45.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,EXPRESS LIVE!
9,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland']",Pittsburgh,2019-02-23,2019-1-5,TM:1AvbZ4pGkT3d7ik,TM,"{'minPrice': 45.0, 'maxPrice': 45.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,STAGE AE
10,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland']",Madison,2019-01-31,2019-1-5,TM:vv1A6ZA4YGkeDaSXp,TM,"{'minPrice': 40.0, 'maxPrice': 60.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,The Sylvee
11,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland', 'Diablo']",St Louis,2019-02-04,2019-1-5,TM:vv17bZ4pGkXt7gP-,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,The Pageant
12,K8vZ917CMDV,"['Dillon Francis', 'Alison Wonderland', 'Diablo']",Portland,2019-02-20,2019-1-5,TM:vv1AvZA4SGkePbvhv,TM,"{'minPrice': 45.0, 'maxPrice': 45.0, 'currency': 'USD'}",Dillon Francis X Alison Wonderland: Lost My Mind Tour,State Theatre
13,K8vZ917CMDV,['Dillon Francis'],Toronto,2019-02-27,2019-1-5,TM:1A8ZAp6Gkd9SpFu,TM,"{'minPrice': 31.0, 'maxPrice': 40.0, 'currency': 'CAD'}",Dillon Francis,The Danforth Music Hall
14,K8vZ917CMDV,"['Vive Latino', 'Bomba Estéreo', 'Bunbury', 'Café Tacvba']",México,2019-03-16,2019-1-5,TM:1Av8Z4fGkUUpaxD,TM,"{'minPrice': 1760.0, 'maxPrice': 2400.0, 'currency': 'MXN'}",Abono General Vive Latino 2019 (Pase de dos días),Foro Sol
15,K8vZ917CMDV,"['Beyond Wonderland', 'Above & Beyond', 'Alesso', 'Boombox Cartel']",Monterrey,2019-04-06,2019-1-5,TM:1Av8Z44GkmTCb0l,TM,"{'minPrice': 750.0, 'maxPrice': 1250.0, 'currency': 'MXN'}",Beyond Wonderland 2019 (General),Parque Fundidora
16,K8vZ917ujZV,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAf4GkdslqCo,TM,"{'minPrice': 2175.0, 'maxPrice': 2175.0, 'currency': 'MXN'}",Comfort Sábado Electric Daisy Carnival,Autodromo Hnos. Rodriguez
17,K8vZ917ujZV,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAf9GkeiqWvS,TM,"{'minPrice': 1450.0, 'maxPrice': 1450.0, 'currency': 'MXN'}",General Sábado Electric Daisy Carnival,Autodromo Hnos. Rodriguez
18,K8vZ917ujZV,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdS4TSu,TM,"{'minPrice': 2250.0, 'maxPrice': 2250.0, 'currency': 'MXN'}",Abono General Electric Daisy Carnival 2019,Autodromo Hnos. Rodriguez
19,K8vZ917ujZV,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdYULjc,TM,"{'minPrice': 2900.0, 'maxPrice': 2900.0, 'currency': 'MXN'}","Citibanamex Plus Sábado Electric Daisy Carnival, mayores de edad",Autodromo Hnos. Rodriguez
20,K8vZ917ujZV,['A-Trak'],Vancouver,2019-01-17,2019-1-5,TM:1Ae0Z4bGkYKI3l3,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",A-Trak,Fortune Sound Club
21,K8vZ917GUI7,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAf4GkdslqCo,TM,"{'minPrice': 2175.0, 'maxPrice': 2175.0, 'currency': 'MXN'}",Comfort Sábado Electric Daisy Carnival,Autodromo Hnos. Rodriguez
22,K8vZ917GUI7,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAf9GkeiqWvS,TM,"{'minPrice': 1450.0, 'maxPrice': 1450.0, 'currency': 'MXN'}",General Sábado Electric Daisy Carnival,Autodromo Hnos. Rodriguez
23,K8vZ917GUI7,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdS4TSu,TM,"{'minPrice': 2250.0, 'maxPrice': 2250.0, 'currency': 'MXN'}",Abono General Electric Daisy Carnival 2019,Autodromo Hnos. Rodriguez
24,K8vZ917GUI7,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdYULjc,TM,"{'minPrice': 2900.0, 'maxPrice': 2900.0, 'currency': 'MXN'}","Citibanamex Plus Sábado Electric Daisy Carnival, mayores de edad",Autodromo Hnos. Rodriguez
25,K8vZ917Cwz0,['R3hab'],San Francisco,2019-02-15,2019-1-5,TM:G5vYZ4pENjIXX,TM,"{'minPrice': 20.0, 'maxPrice': 20.0, 'currency': 'USD'}",R3hab,Mezzanine
26,K8vZ917Cwz0,"['R3hab', 'Haven Nightclub']",Atlantic City,2019-01-19,2019-1-5,TM:vv1AOv40_GAGAS6v,TM,"{'minPrice': 30.0, 'maxPrice': 30.0, 'currency': 'USD'}",R3hab,Haven Nightclub
27,K8vZ917Cwz0,['R3hab'],London,2019-01-18,2019-1-5,TM:1AwZAbNGkdIme9l,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",R3hab,Ministry Of Sound
28,K8vZ917Cwz0,['R3hab'],Toronto,2019-02-22,2019-1-5,TM:16e0Z4p0fG7DKwP,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",R3hab,Uniun Nightclub
29,K8vZ917CwJV,"['Titan Warehouse', 'Andy C', 'Sub Focus', 'Dimension']",Cardiff,2019-03-08,2019-1-5,TM:1AdfZ49GkllDAzM,TM,"{'minPrice': 25.0, 'maxPrice': 25.0, 'currency': 'GBP'}",Titan Warehouse,SPLOTT MARKET
30,K8vZ917CwJV,"['Arcadia London', 'DJ Ez', 'Sub Focus', 'Lethal Bizzle']",London,2019-05-05,2019-1-5,TM:1AdfZ49GkU4NEz5,TM,"{'minPrice': 49.5, 'maxPrice': 49.5, 'currency': 'GBP'}",Radium Arcadia London 2019,Queen Elizabeth Olympic Park
31,K8vZ917KjPf,"['Pot Of Gold Music Festival', 'Post Malone', 'Lil Wayne', 'Cardi B']",Phoenix,2019-03-15,2019-1-5,TM:1kk8v4_zGA2jwqR,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Pot Of Gold Music Festival,Steele Indian School Park
32,K8vZ917KjPf,"['Aerosmith', 'Post Malone', 'Bud Light Super Bowl Music Fest']",Atlanta,2019-02-01,2019-1-5,TM:vvG1zZ4pC1ssmy,TM,"{'minPrice': 100.0, 'maxPrice': 950.0, 'currency': 'USD'}",Bud Light Super Bowl Music Fest - Aerosmith & Post Malone,State Farm Arena
33,K8vZ917KjPf,['Post Malone'],Dublin,2019-02-14,2019-1-5,TM:1kkZv43aGACeNwi,TM,"{'minPrice': 54.65, 'maxPrice': 91.0, 'currency': 'EUR'}",Post Malone,3Arena
34,K8vZ917KjPf,['Post Malone'],Birmingham,2019-02-16,2019-1-5,TM:1AMZA4FGkdoqVwd,TM,"{'minPrice': 190.2, 'maxPrice': 200.7, 'currency': 'GBP'}",Post Malone,Resorts World Arena
35,K8vZ917KjPf,['Post Malone'],Glasgow,2019-02-17,2019-1-5,TM:1AUZA4AGkdhI7tB,TM,"{'minPrice': 51.1, 'maxPrice': 207.7, 'currency': 'GBP'}",Post Malone,The SSE Hydro
36,K8vZ917KjPf,['Post Malone'],Manchester,2019-02-19,2019-1-5,TM:G5vHZ4fTQJtFM,TM,"{'minPrice': 51.95, 'maxPrice': 207.2, 'currency': 'GBP'}",Post Malone,Manchester Arena
37,K8vZ917KjPf,['Post Malone'],Auckland,2019-05-12,2019-1-5,TM:1A0ZA43GkdLad35,TM,"{'minPrice': 109.9, 'maxPrice': 364.9, 'currency': 'NZD'}",Post Malone,Spark Arena
38,K8vZ917KjPf,['Post Malone'],Auckland,2019-05-11,2019-1-5,TM:1Ae8Z4fGkMepsz7,TM,"{'minPrice': 109.9, 'maxPrice': 364.9, 'currency': 'NZD'}",Post Malone,Spark Arena
39,K8vZ917KjPf,['Post Malone'],London,2019-03-13,2019-1-5,TM:1AgZA4FGkdkUoCo,TM,"{'minPrice': 195.75, 'maxPrice': 206.75, 'currency': 'GBP'}",Post Malone,The O2
40,K8vZ917KjPf,['Post Malone'],London,2019-03-14,2019-1-5,TM:1AdfZ4fGknUOKxD,TM,"{'minPrice': 195.75, 'maxPrice': 206.75, 'currency': 'GBP'}",Post Malone,The O2
41,K8vZ917KjPf,"['Leeds Festival', 'Foo Fighters', 'Post Malone', 'The 1975']",Leeds,2019-08-22,2019-1-5,TM:G5vHZ432dFAd7,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Leeds Festival Campervan Pass,Bramham Park
42,K8vZ917KjPf,"['Leeds Festival', 'Foo Fighters', 'Post Malone', 'The 1975']",Leeds,2019-08-22,2019-1-5,TM:G5vHZ432eC7X8,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Leeds Festival Lockerhouse Locker,Bramham Park
43,K8vZ917KjPf,"['Leeds Festival', 'Foo Fighters', 'Post Malone', 'The 1975']",Leeds,2019-08-22,2019-1-5,TM:G5vHZ432qUJQZ,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Leeds Festival Weekend Camping,Bramham Park
44,K8vZ917KjPf,"['Reading Festival', 'Foo Fighters', 'Post Malone', 'The 1975']",Reading,2019-08-22,2019-1-5,TM:G5vHZ4pU8vebs,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Reading Festival Weekend Ticket,"Richfield Avenue, Reading"
45,K8vZ9178vEV,['Baauer'],San Jose del Cabo,2019-03-18,2019-1-5,TM:1Av8Z4_GkRFL9Xg,TM,"{'minPrice': 500.0, 'maxPrice': 500.0, 'currency': 'MXN'}",Baauer,OMNIA Dayclub Los Cabos
46,K8vZ917ppmf,"['Travis Scott', 'Trippie Redd', 'Gunna', 'Sheck Wes']",Milwaukee,2019-02-22,2019-1-5,TM:vv17jZ48GkDsv6HB,TM,"{'minPrice': 29.95, 'maxPrice': 99.95, 'currency': 'USD'}",TRAVIS SCOTT - ASTROWORLD: WISH YOU WERE HERE TOUR,Fiserv Forum
47,K8vZ917ppmf,['Trippie Redd'],Denver,2019-02-17,2019-1-5,TM:G5vzZ4_5qKx39,TM,"{'minPrice': 10.75, 'maxPrice': 40.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,Fillmore Auditorium (Denver)
48,K8vZ917ppmf,['Trippie Redd'],Houston,2019-02-19,2019-1-5,TM:G5dIZ4_FUL4Bn,TM,"{'minPrice': 30.0, 'maxPrice': 30.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,House of Blues Houston presented by Cricket Wireless
49,K8vZ917ppmf,['Trippie Redd'],New York,2019-02-05,2019-1-5,TM:k7vGF4_5zwPav,TM,"{'minPrice': 30.0, 'maxPrice': 55.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,Irving Plaza presented by Cricket Wireless
50,K8vZ917ppmf,"['Trippie Redd', 'Coi Leray']",Chicago,2019-02-13,2019-1-5,TM:vv1kvZv40IGAGmvuW,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,House of Blues Chicago presented by Cricket Wireless
51,K8vZ917ppmf,"['Trippie Redd', 'Coi Leray']",Silver Spring,2019-02-02,2019-1-5,TM:1A4ZAp3GkeTUS13,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,The Fillmore Silver Spring presented by Cricket Wireless
52,K8vZ917ppmf,['Trippie Redd'],Dallas,2019-02-20,2019-1-5,TM:vvG1YZ4_CjFNv9,TM,"{'minPrice': 30.0, 'maxPrice': 30.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,House of Blues Dallas presented by Cricket Wireless
53,K8vZ917ppmf,['Trippie Redd'],Raleigh,2019-01-30,2019-1-5,TM:G5eVZ4_1npd4c,TM,"{'minPrice': 32.5, 'maxPrice': 32.5, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,The Ritz
54,K8vZ917ppmf,"['Trippie Redd', 'Coi Leray']",Cleveland,2019-02-12,2019-1-5,TM:vv1AAZAp3GkdAWfiZ,TM,"{'minPrice': 33.0, 'maxPrice': 45.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,House of Blues Cleveland presented by Cricket Wireless
55,K8vZ917ppmf,"['Trippie Redd', 'Coi Leray']",Boston,2019-02-06,2019-1-5,TM:vv1AvZAp3GkecrV97,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,Paradise Rock Club
56,K8vZ917ppmf,['Trippie Redd'],Detroit,2019-02-10,2019-1-5,TM:vv1AFZApKGkeOhSdK,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,Saint Andrews Hall
57,K8vZ917ppmf,"['Trippie Redd', 'Coi Leray']",Philadelphia,2019-02-04,2019-1-5,TM:vv1AeZAp3GkdZf7oN,TM,"{'minPrice': 36.5, 'maxPrice': 36.5, 'currency': 'USD'}",Trippie Redd - Life's a Trip Tour,Theatre of Living Arts
58,K8vZ917ppmf,['Trippie Redd'],Phoenix,2019-02-22,2019-1-5,TM:1kk8v4P9GA2UxZk,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Trippie Redd  Lifes a Trip Tour,The Pressroom
59,K8vZ917oDrV,"['Electric Daisy Carnival', 'A-Trak', 'Alan Walker', 'Alesso']",México,2019-02-23,2019-1-5,TM:1AfZAfpGkdS4TSu,TM,"{'minPrice': 2250.0, 'maxPrice': 2250.0, 'currency': 'MXN'}",Abono General Electric Daisy Carnival 2019,Autodromo Hnos. Rodriguez
60,K8vZ917oDrV,"['Electric Daisy Carnival', 'Alex Di Stefano', 'Alison Wonderland', 'B.traits']",México,2019-02-24,2019-1-5,TM:1AfZAf9GkeR_uju,TM,"{'minPrice': 1450.0, 'maxPrice': 1450.0, 'currency': 'MXN'}",General Domingo Electric Daisy Carnival,Autodromo Hnos. Rodriguez
61,K8vZ917GgUf,"['Forbidden Fruit', 'Elbow', 'Skepta', 'Mura Masa']",Dublin,2019-06-01,2019-1-5,TM:1AvOZ4bGkSAQyuN,TM,"{'minPrice': 42.25, 'maxPrice': 42.25, 'currency': 'EUR'}",Forbidden Fruit 2019 - 3 Day Tickets - Instalment Plan,Royal Hospital Kilmainham
62,K8vZ917GgUf,"['Forbidden Fruit', 'Elbow', 'Skepta', 'Mura Masa']",Dublin,2019-06-01,2019-1-5,TM:1kkZv4-IGA10dIq,TM,"{'minPrice': 159.0, 'maxPrice': 159.0, 'currency': 'EUR'}",Forbidden Fruit 2019 - 3 Day Tickets - Saturday To Monday,Royal Hospital Kilmainham
63,K8vZ917GgUf,['Jon Hopkins'],Leeds,2019-03-01,2019-1-5,TM:G5vHZ4pUtdaGW,TM,"{'minPrice': 25.8, 'maxPrice': 25.8, 'currency': 'GBP'}",Jon Hopkins: Singularity Live Tour,O2 Academy Leeds
64,K8vZ917u0wf,['Anna Calvi'],London,2019-02-07,2019-1-5,TM:17GOvfG6GpUg4bY,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",Anna Calvi,The Roundhouse
65,K8vZ917G-K7,['Four Tet'],Hollywood,2019-02-02,2019-1-5,TM:vv170Z4fGkW59i73,TM,"{'minPrice': 10.0, 'maxPrice': 10.0, 'currency': 'USD'}",Four Tet,Hollywood Palladium
66,K8vZ917G-K7,"['Four Tet', 'Arts Festival']",Auckland,2019-03-13,2019-1-5,TM:16e8Z441kG7RsKv,TM,"{'minPrice': 79.0, 'maxPrice': 89.0, 'currency': 'NZD'}",AAF: Four Tet," Great Hall, Auckland Town Hall"
67,K8vZ917G-K7,['Four Tet'],London,2019-05-08,2019-1-5,TM:G5vHZ44DsCZPa,TM,"{'minPrice': 35.17, 'maxPrice': 35.17, 'currency': 'GBP'}",Four Tet,Alexandra Palace
68,K8vZ917G-K7,['Four Tet'],London,2019-05-09,2019-1-5,TM:G5vHZ44M_k2Ek,TM,"{'minPrice': 35.17, 'maxPrice': 35.17, 'currency': 'GBP'}",Four Tet,Alexandra Palace
69,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Boston,2019-04-11,2019-1-5,TM:vv177Z4bGkl5z4Ke,TM,"{'minPrice': 40.0, 'maxPrice': 62.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues Boston presented by Cricket Wireless
70,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Dallas,2019-02-21,2019-1-5,TM:vvG1YZ49V_J_lg,TM,"{'minPrice': 27.5, 'maxPrice': 27.5, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues Dallas presented by Cricket Wireless
71,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Trap Manny']",Silver Spring,2019-03-05,2019-1-5,TM:1AvfZ49GkskmIJL,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,The Fillmore Silver Spring presented by Cricket Wireless
72,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Houston,2019-02-23,2019-1-5,TM:G5dIZ49inGU8C,TM,"{'minPrice': 27.5, 'maxPrice': 27.5, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues Houston presented by Cricket Wireless
73,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Cleveland,2019-03-13,2019-1-5,TM:vv17fZ49GkIwqtGj,TM,"{'minPrice': 27.5, 'maxPrice': 40.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues Cleveland presented by Cricket Wireless
74,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Charlotte,2019-02-28,2019-1-5,TM:G5eVZ49RPRWmg,TM,"{'minPrice': 25.0, 'maxPrice': 25.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents- A Boogie Wit Da Hoodie,The Fillmore Charlotte presented by Cricket Wireless
75,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",San Francisco,2019-04-04,2019-1-5,TM:G5vYZ49lpcImJ,TM,"{'minPrice': 35.0, 'maxPrice': 35.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,The Fillmore
76,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Indianapolis,2019-03-19,2019-1-5,TM:vv1kfZ4bkaG7zsEF,TM,"{'minPrice': 27.5, 'maxPrice': 30.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,Deluxe at Old National Centre
77,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Anaheim,2019-04-01,2019-1-5,TM:vv170Z49GkmPdxmH,TM,"{'minPrice': 27.5, 'maxPrice': 27.5, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues Anaheim presented by Cricket Wireless
78,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",San Diego,2019-03-30,2019-1-5,TM:vvG1IZ49Sfjei6,TM,"{'minPrice': 27.5, 'maxPrice': 55.0, 'currency': 'USD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,House of Blues San Diego presented by Cricket Wireless
79,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Vancouver,2019-04-08,2019-1-5,TM:1Av7Z49Gklbw02G,TM,"{'minPrice': 29.5, 'maxPrice': 29.5, 'currency': 'CAD'}",Monster Energy Outbreak Tour Presents - A Boogie Wit Da Hoodie,Commodore Ballroom
80,K8vZ9179RCV,"['A Boogie Wit Da Hoodie', 'Don Q', 'Trap Manny']",Denver,2019-03-26,2019-1-5,TM:G5vzZ4_fnsSu2,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",A Boogie Wit da Hoodie,Summit
81,K8vZ917oEKf,['ODESZA'],London,2019-01-24,2019-1-5,TM:G5vHZ4GXfNNIV,TM,"{'minPrice': 31.65, 'maxPrice': 31.65, 'currency': 'GBP'}",ODESZA,O2 Academy Brixton
82,K8vZ917oEKf,"['M3F Music Festival', 'ODESZA', 'Empire of the Sun', 'Kurt Vile & the Violators']",Phoenix,2019-03-01,2019-1-5,TM:1kk8v4oFGACmN7Q,TM,"{'minPrice': None, 'maxPrice': None, 'currency': None}",M3F Music Festival,Margaret T Hance Deck Park
83,K8vZ917Cpz7,['Crystal Fighters'],London,2019-04-04,2019-1-5,TM:G5vHZ4pkG-7DG,TM,"{'minPrice': 23.75, 'maxPrice': 23.75, 'currency': 'GBP'}",Crystal Fighters,O2 Academy Brixton
84,K8vZ917CHaf,"['A$AP Rocky', 'A$AP Ferg', 'A$ap Mob', 'Ski Mask The Slump God']",Brooklyn,2019-01-17,2019-1-5,TM:k7vGF4bQxMSlD,TM,"{'minPrice': 39.5, 'maxPrice': 79.5, 'currency': 'USD'}","Yams Day: A$AP Mob, Ski Mask The Slump God, and more",Barclays Center
85,K8vZ917CHaf,"['A$AP Rocky', 'Ski Mask The Slump God']",Inglewood,2019-01-31,2019-1-5,TM:vv16aZA447VZAuF1GC,TM,"{'minPrice': 45.0, 'maxPrice': 65.0, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,The Forum
86,K8vZ917CHaf,"['A$AP Rocky', 'Playboi Carti']",Chicago,2019-01-09,2019-1-5,TM:vvG18Z42TK6E6A,TM,"{'minPrice': 37.5, 'maxPrice': 53.0, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Credit Union 1 Arena at UIC
87,K8vZ917CHaf,['A$AP Rocky'], Minneapolis,2019-01-08,2019-1-5,TM:vv1AkZA4pGkdgh8iT,TM,"{'minPrice': 42.5, 'maxPrice': 57.5, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Armory
88,K8vZ917CHaf,['A$AP Rocky'],San Francisco,2019-02-02,2019-1-5,TM:G5vYZ44GFVWSb,TM,"{'minPrice': 49.5, 'maxPrice': 49.5, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Bill Graham Civic Auditorium
89,K8vZ917CHaf,['A$AP Rocky'],San Antonio,2019-01-25,2019-1-5,TM:G5dIZ43pfFdTJ,TM,"{'minPrice': 13.06, 'maxPrice': 248.0, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Freeman Coliseum
90,K8vZ917CHaf,['A$AP Rocky'],Houston,2019-01-26,2019-1-5,TM:G5dIZ42TjEA3t,TM,"{'minPrice': 39.5, 'maxPrice': 55.0, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,NRG Arena
91,K8vZ917CHaf,['A$AP Rocky'],Sacramento,2019-02-01,2019-1-5,TM:G5vYZ448Qnh5o,TM,"{'minPrice': 34.23, 'maxPrice': 48.99, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Golden 1 Center
92,K8vZ917CHaf,"['A$AP Rocky', 'Comethazine']",Portland,2019-02-05,2019-1-5,TM:vvG1HZ442yR03K,TM,"{'minPrice': 36.5, 'maxPrice': 52.0, 'currency': 'USD'}",A$AP Rocky,Veterans Memorial Coliseum
93,K8vZ917CHaf,['A$AP Rocky'],Uncasville,2019-01-18,2019-1-5,TM:G5vVZ44Go2KlL,TM,"{'minPrice': 39.5, 'maxPrice': 59.5, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Mohegan Sun Arena
94,K8vZ917CHaf,"['A$AP Rocky', 'Comethazine']",Greensboro,2019-01-22,2019-1-5,TM:G5eVZ48k_YwPb,TM,"{'minPrice': 14.0, 'maxPrice': 250.0, 'currency': 'USD'}",A$AP Rocky: Injured Generation Tour,Greensboro Coliseum Complex
